0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
}
resources{
crystals:
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ore:
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
}
objectives{
resources: 1,0,0
}
buildings{
}
landslidefrequency{
}
lavaspread{
}
miners{
}
briefing{
GIF converted to MM
}
vehicles{
}
script{
arrow render_0_0_off_a=black
arrow render_0_0_off_b=black
arrow render_0_0_on_a=white
arrow render_0_0_on_b=white
arrow render_1_0_off_a=black
arrow render_1_0_off_b=black
arrow render_1_0_on_a=white
arrow render_1_0_on_b=white
arrow render_2_0_off_a=black
arrow render_2_0_off_b=black
arrow render_2_0_on_a=white
arrow render_2_0_on_b=white
arrow render_3_0_off_a=black
arrow render_3_0_off_b=black
arrow render_3_0_on_a=white
arrow render_3_0_on_b=white
arrow render_4_0_off_a=black
arrow render_4_0_off_b=black
arrow render_4_0_on_a=white
arrow render_4_0_on_b=white
arrow render_5_0_off_a=black
arrow render_5_0_off_b=black
arrow render_5_0_on_a=white
arrow render_5_0_on_b=white
arrow render_6_0_off_a=black
arrow render_6_0_off_b=black
arrow render_6_0_on_a=white
arrow render_6_0_on_b=white
arrow render_7_0_off_a=black
arrow render_7_0_off_b=black
arrow render_7_0_on_a=white
arrow render_7_0_on_b=white
arrow render_8_0_off_a=black
arrow render_8_0_off_b=black
arrow render_8_0_on_a=white
arrow render_8_0_on_b=white
arrow render_9_0_off_a=black
arrow render_9_0_off_b=black
arrow render_9_0_on_a=white
arrow render_9_0_on_b=white
arrow render_10_0_off_a=black
arrow render_10_0_off_b=black
arrow render_10_0_on_a=white
arrow render_10_0_on_b=white
arrow render_11_0_off_a=black
arrow render_11_0_off_b=black
arrow render_11_0_on_a=white
arrow render_11_0_on_b=white
arrow render_12_0_off_a=black
arrow render_12_0_off_b=black
arrow render_12_0_on_a=white
arrow render_12_0_on_b=white
arrow render_13_0_off_a=black
arrow render_13_0_off_b=black
arrow render_13_0_on_a=white
arrow render_13_0_on_b=white
arrow render_14_0_off_a=black
arrow render_14_0_off_b=black
arrow render_14_0_on_a=white
arrow render_14_0_on_b=white
arrow render_15_0_off_a=black
arrow render_15_0_off_b=black
arrow render_15_0_on_a=white
arrow render_15_0_on_b=white
arrow render_16_0_off_a=black
arrow render_16_0_off_b=black
arrow render_16_0_on_a=white
arrow render_16_0_on_b=white
arrow render_17_0_off_a=black
arrow render_17_0_off_b=black
arrow render_17_0_on_a=white
arrow render_17_0_on_b=white
arrow render_18_0_off_a=black
arrow render_18_0_off_b=black
arrow render_18_0_on_a=white
arrow render_18_0_on_b=white
arrow render_19_0_off_a=black
arrow render_19_0_off_b=black
arrow render_19_0_on_a=white
arrow render_19_0_on_b=white
arrow render_20_0_off_a=black
arrow render_20_0_off_b=black
arrow render_20_0_on_a=white
arrow render_20_0_on_b=white
arrow render_21_0_off_a=black
arrow render_21_0_off_b=black
arrow render_21_0_on_a=white
arrow render_21_0_on_b=white
arrow render_22_0_off_a=black
arrow render_22_0_off_b=black
arrow render_22_0_on_a=white
arrow render_22_0_on_b=white
arrow render_23_0_off_a=black
arrow render_23_0_off_b=black
arrow render_23_0_on_a=white
arrow render_23_0_on_b=white
arrow render_24_0_off_a=black
arrow render_24_0_off_b=black
arrow render_24_0_on_a=white
arrow render_24_0_on_b=white
arrow render_25_0_off_a=black
arrow render_25_0_off_b=black
arrow render_25_0_on_a=white
arrow render_25_0_on_b=white
arrow render_26_0_off_a=black
arrow render_26_0_off_b=black
arrow render_26_0_on_a=white
arrow render_26_0_on_b=white
arrow render_27_0_off_a=black
arrow render_27_0_off_b=black
arrow render_27_0_on_a=white
arrow render_27_0_on_b=white
arrow render_28_0_off_a=black
arrow render_28_0_off_b=black
arrow render_28_0_on_a=white
arrow render_28_0_on_b=white
arrow render_29_0_off_a=black
arrow render_29_0_off_b=black
arrow render_29_0_on_a=white
arrow render_29_0_on_b=white
arrow render_0_1_off_a=black
arrow render_0_1_off_b=black
arrow render_0_1_on_a=white
arrow render_0_1_on_b=white
arrow render_1_1_off_a=black
arrow render_1_1_off_b=black
arrow render_1_1_on_a=white
arrow render_1_1_on_b=white
arrow render_2_1_off_a=black
arrow render_2_1_off_b=black
arrow render_2_1_on_a=white
arrow render_2_1_on_b=white
arrow render_3_1_off_a=black
arrow render_3_1_off_b=black
arrow render_3_1_on_a=white
arrow render_3_1_on_b=white
arrow render_4_1_off_a=black
arrow render_4_1_off_b=black
arrow render_4_1_on_a=white
arrow render_4_1_on_b=white
arrow render_5_1_off_a=black
arrow render_5_1_off_b=black
arrow render_5_1_on_a=white
arrow render_5_1_on_b=white
arrow render_6_1_off_a=black
arrow render_6_1_off_b=black
arrow render_6_1_on_a=white
arrow render_6_1_on_b=white
arrow render_7_1_off_a=black
arrow render_7_1_off_b=black
arrow render_7_1_on_a=white
arrow render_7_1_on_b=white
arrow render_8_1_off_a=black
arrow render_8_1_off_b=black
arrow render_8_1_on_a=white
arrow render_8_1_on_b=white
arrow render_9_1_off_a=black
arrow render_9_1_off_b=black
arrow render_9_1_on_a=white
arrow render_9_1_on_b=white
arrow render_10_1_off_a=black
arrow render_10_1_off_b=black
arrow render_10_1_on_a=white
arrow render_10_1_on_b=white
arrow render_11_1_off_a=black
arrow render_11_1_off_b=black
arrow render_11_1_on_a=white
arrow render_11_1_on_b=white
arrow render_12_1_off_a=black
arrow render_12_1_off_b=black
arrow render_12_1_on_a=white
arrow render_12_1_on_b=white
arrow render_13_1_off_a=black
arrow render_13_1_off_b=black
arrow render_13_1_on_a=white
arrow render_13_1_on_b=white
arrow render_14_1_off_a=black
arrow render_14_1_off_b=black
arrow render_14_1_on_a=white
arrow render_14_1_on_b=white
arrow render_15_1_off_a=black
arrow render_15_1_off_b=black
arrow render_15_1_on_a=white
arrow render_15_1_on_b=white
arrow render_16_1_off_a=black
arrow render_16_1_off_b=black
arrow render_16_1_on_a=white
arrow render_16_1_on_b=white
arrow render_17_1_off_a=black
arrow render_17_1_off_b=black
arrow render_17_1_on_a=white
arrow render_17_1_on_b=white
arrow render_18_1_off_a=black
arrow render_18_1_off_b=black
arrow render_18_1_on_a=white
arrow render_18_1_on_b=white
arrow render_19_1_off_a=black
arrow render_19_1_off_b=black
arrow render_19_1_on_a=white
arrow render_19_1_on_b=white
arrow render_20_1_off_a=black
arrow render_20_1_off_b=black
arrow render_20_1_on_a=white
arrow render_20_1_on_b=white
arrow render_21_1_off_a=black
arrow render_21_1_off_b=black
arrow render_21_1_on_a=white
arrow render_21_1_on_b=white
arrow render_22_1_off_a=black
arrow render_22_1_off_b=black
arrow render_22_1_on_a=white
arrow render_22_1_on_b=white
arrow render_23_1_off_a=black
arrow render_23_1_off_b=black
arrow render_23_1_on_a=white
arrow render_23_1_on_b=white
arrow render_24_1_off_a=black
arrow render_24_1_off_b=black
arrow render_24_1_on_a=white
arrow render_24_1_on_b=white
arrow render_25_1_off_a=black
arrow render_25_1_off_b=black
arrow render_25_1_on_a=white
arrow render_25_1_on_b=white
arrow render_26_1_off_a=black
arrow render_26_1_off_b=black
arrow render_26_1_on_a=white
arrow render_26_1_on_b=white
arrow render_27_1_off_a=black
arrow render_27_1_off_b=black
arrow render_27_1_on_a=white
arrow render_27_1_on_b=white
arrow render_28_1_off_a=black
arrow render_28_1_off_b=black
arrow render_28_1_on_a=white
arrow render_28_1_on_b=white
arrow render_29_1_off_a=black
arrow render_29_1_off_b=black
arrow render_29_1_on_a=white
arrow render_29_1_on_b=white
arrow render_0_2_off_a=black
arrow render_0_2_off_b=black
arrow render_0_2_on_a=white
arrow render_0_2_on_b=white
arrow render_1_2_off_a=black
arrow render_1_2_off_b=black
arrow render_1_2_on_a=white
arrow render_1_2_on_b=white
arrow render_2_2_off_a=black
arrow render_2_2_off_b=black
arrow render_2_2_on_a=white
arrow render_2_2_on_b=white
arrow render_3_2_off_a=black
arrow render_3_2_off_b=black
arrow render_3_2_on_a=white
arrow render_3_2_on_b=white
arrow render_4_2_off_a=black
arrow render_4_2_off_b=black
arrow render_4_2_on_a=white
arrow render_4_2_on_b=white
arrow render_5_2_off_a=black
arrow render_5_2_off_b=black
arrow render_5_2_on_a=white
arrow render_5_2_on_b=white
arrow render_6_2_off_a=black
arrow render_6_2_off_b=black
arrow render_6_2_on_a=white
arrow render_6_2_on_b=white
arrow render_7_2_off_a=black
arrow render_7_2_off_b=black
arrow render_7_2_on_a=white
arrow render_7_2_on_b=white
arrow render_8_2_off_a=black
arrow render_8_2_off_b=black
arrow render_8_2_on_a=white
arrow render_8_2_on_b=white
arrow render_9_2_off_a=black
arrow render_9_2_off_b=black
arrow render_9_2_on_a=white
arrow render_9_2_on_b=white
arrow render_10_2_off_a=black
arrow render_10_2_off_b=black
arrow render_10_2_on_a=white
arrow render_10_2_on_b=white
arrow render_11_2_off_a=black
arrow render_11_2_off_b=black
arrow render_11_2_on_a=white
arrow render_11_2_on_b=white
arrow render_12_2_off_a=black
arrow render_12_2_off_b=black
arrow render_12_2_on_a=white
arrow render_12_2_on_b=white
arrow render_13_2_off_a=black
arrow render_13_2_off_b=black
arrow render_13_2_on_a=white
arrow render_13_2_on_b=white
arrow render_14_2_off_a=black
arrow render_14_2_off_b=black
arrow render_14_2_on_a=white
arrow render_14_2_on_b=white
arrow render_15_2_off_a=black
arrow render_15_2_off_b=black
arrow render_15_2_on_a=white
arrow render_15_2_on_b=white
arrow render_16_2_off_a=black
arrow render_16_2_off_b=black
arrow render_16_2_on_a=white
arrow render_16_2_on_b=white
arrow render_17_2_off_a=black
arrow render_17_2_off_b=black
arrow render_17_2_on_a=white
arrow render_17_2_on_b=white
arrow render_18_2_off_a=black
arrow render_18_2_off_b=black
arrow render_18_2_on_a=white
arrow render_18_2_on_b=white
arrow render_19_2_off_a=black
arrow render_19_2_off_b=black
arrow render_19_2_on_a=white
arrow render_19_2_on_b=white
arrow render_20_2_off_a=black
arrow render_20_2_off_b=black
arrow render_20_2_on_a=white
arrow render_20_2_on_b=white
arrow render_21_2_off_a=black
arrow render_21_2_off_b=black
arrow render_21_2_on_a=white
arrow render_21_2_on_b=white
arrow render_22_2_off_a=black
arrow render_22_2_off_b=black
arrow render_22_2_on_a=white
arrow render_22_2_on_b=white
arrow render_23_2_off_a=black
arrow render_23_2_off_b=black
arrow render_23_2_on_a=white
arrow render_23_2_on_b=white
arrow render_24_2_off_a=black
arrow render_24_2_off_b=black
arrow render_24_2_on_a=white
arrow render_24_2_on_b=white
arrow render_25_2_off_a=black
arrow render_25_2_off_b=black
arrow render_25_2_on_a=white
arrow render_25_2_on_b=white
arrow render_26_2_off_a=black
arrow render_26_2_off_b=black
arrow render_26_2_on_a=white
arrow render_26_2_on_b=white
arrow render_27_2_off_a=black
arrow render_27_2_off_b=black
arrow render_27_2_on_a=white
arrow render_27_2_on_b=white
