38,38,38,65,65,65,38,38,38,38,38,65,65,65,65,6,6,6,38,38,38,50,38,38,38,38,30,30,38,38,38,6,6,6,6,6,6,6,65,65,65,65,65,65,6,65,38,38,38,38,38,38,38,38,38,38,65,65,6,6,6,38,38,38,6,6,6,6,6,38,38,38,38,65,65,65,38,38,38,38,
38,38,38,65,65,65,38,38,38,65,65,65,6,6,6,6,6,6,38,38,38,30,30,38,38,34,26,30,26,38,38,6,6,6,6,6,6,6,6,6,6,6,6,6,6,65,38,38,38,38,38,38,38,38,38,38,65,65,6,6,38,38,38,38,26,30,6,6,6,38,38,38,38,65,65,65,38,38,38,38,
38,38,38,38,65,65,38,38,38,65,6,6,6,6,6,6,6,6,38,38,34,30,30,34,34,34,34,26,26,26,26,6,6,6,6,6,6,6,6,6,6,6,6,6,6,65,65,65,65,65,65,65,38,38,38,38,65,6,6,6,38,38,38,30,26,26,6,6,6,38,38,38,38,65,65,65,38,38,38,38,
38,38,38,38,65,65,38,38,65,65,6,6,6,6,6,6,6,34,34,30,30,34,34,38,38,34,26,26,26,26,26,6,6,6,6,38,38,38,34,34,6,6,6,6,6,65,65,65,65,6,6,65,65,65,38,38,65,6,6,6,38,38,38,1,30,38,38,6,6,6,6,38,38,65,65,65,38,38,38,38,
38,38,38,38,65,65,38,38,65,65,6,6,6,6,6,6,26,34,34,30,30,38,38,38,38,26,26,6,6,6,6,6,6,6,6,38,38,38,34,34,6,6,6,6,6,6,6,6,6,6,6,65,65,65,38,38,65,6,6,6,38,38,38,14,14,38,38,26,6,6,6,38,38,65,65,65,38,38,38,38,
38,38,38,38,65,65,65,65,65,6,6,6,6,6,6,6,30,30,30,34,34,38,38,38,38,30,26,6,6,6,6,6,6,6,6,38,38,34,34,38,38,38,38,38,6,6,6,6,6,6,6,6,6,65,65,65,65,6,6,6,6,38,38,38,1,1,30,26,30,30,6,38,38,38,65,65,65,38,38,38,
38,38,38,38,38,38,65,65,65,6,6,6,6,6,6,26,26,30,30,30,30,26,26,26,26,30,26,6,6,6,6,38,38,38,34,38,38,34,34,38,38,38,38,38,38,6,6,6,6,6,6,6,6,65,65,65,65,6,6,6,26,38,38,38,38,1,26,30,30,30,6,38,38,38,65,65,65,38,38,38,
38,38,38,38,38,38,65,6,6,6,6,6,6,38,38,34,26,26,26,26,26,26,26,30,26,26,26,6,6,6,6,38,38,38,34,34,30,26,30,30,38,38,101,38,38,30,26,34,34,34,26,26,6,65,65,65,65,6,6,6,26,26,38,38,38,30,38,38,34,34,6,38,38,38,38,65,65,38,38,38,
38,38,38,38,38,38,65,6,6,6,6,6,38,38,38,34,26,30,26,30,26,30,26,6,6,6,6,6,6,6,6,38,38,38,34,34,30,26,26,30,26,26,101,101,30,30,26,34,34,34,26,26,6,6,6,6,6,6,6,6,1,1,1,1,30,26,38,38,38,34,6,6,38,38,38,65,65,38,38,38,
38,38,38,38,38,65,65,6,6,6,6,6,38,38,38,26,30,26,26,6,6,6,6,6,6,6,6,6,6,6,6,38,38,38,38,30,26,26,30,38,38,26,26,30,30,30,26,34,34,26,34,38,38,6,6,6,6,6,6,6,6,30,30,1,1,1,1,38,38,1,6,6,38,38,38,38,65,38,38,38,
38,38,38,38,38,38,6,6,6,6,6,6,38,38,34,26,38,38,26,34,34,1,1,6,6,6,6,6,6,6,6,38,38,38,38,30,26,26,30,38,38,26,26,30,30,30,101,34,34,26,34,38,38,38,34,6,6,5,24,6,38,38,34,1,1,1,1,1,1,1,6,6,38,38,38,38,65,38,38,38,
38,38,38,38,38,38,3,6,6,6,6,6,6,34,34,42,38,38,34,38,38,34,1,6,6,6,6,6,6,6,6,34,38,38,26,30,30,30,30,38,38,38,30,26,26,101,101,101,101,101,38,38,38,38,34,26,6,6,6,6,38,38,38,26,1,1,1,1,30,38,38,6,6,6,38,38,65,38,38,38,
38,38,38,38,65,65,65,65,6,6,6,6,6,26,26,26,38,38,38,38,38,38,34,6,6,6,6,38,38,38,38,34,34,26,30,26,34,34,38,38,38,38,26,26,34,34,38,38,101,101,38,38,38,38,38,26,6,6,6,6,38,38,38,34,30,1,1,34,38,38,38,6,6,6,38,38,38,38,38,38,
38,38,38,38,65,65,65,65,6,6,6,6,6,6,30,26,101,34,38,38,38,38,38,6,6,6,6,38,38,38,38,34,30,26,30,26,26,34,38,38,38,34,30,34,38,38,38,38,34,101,34,38,38,38,38,26,26,6,6,38,38,38,34,26,26,34,30,38,38,38,38,6,6,6,38,38,38,38,38,38,
38,38,38,38,65,65,65,65,6,6,6,6,6,6,34,34,101,101,34,34,38,38,38,6,6,6,6,38,38,34,26,26,26,30,26,26,101,101,34,38,38,34,26,34,38,38,38,38,34,101,26,34,38,38,30,26,26,26,6,38,38,38,30,26,30,30,34,38,38,38,6,6,6,6,65,65,65,38,38,38,
38,38,38,38,65,65,65,65,6,6,6,6,6,38,38,34,34,101,26,26,6,6,6,6,6,6,6,34,34,30,26,30,26,26,26,26,101,101,101,34,34,30,26,38,38,38,38,34,26,101,101,26,26,26,101,26,26,26,26,26,26,26,101,101,34,38,38,38,38,6,6,6,6,6,6,65,65,38,38,38,
38,38,38,38,65,65,65,6,6,6,6,38,38,38,38,34,34,101,26,26,6,6,6,6,6,6,6,26,26,30,42,26,30,34,34,34,34,34,26,34,34,42,38,38,38,38,34,26,101,101,101,101,101,101,101,101,26,30,26,26,26,101,101,101,34,38,38,38,38,6,6,6,6,6,65,65,65,38,38,38,
38,38,38,38,65,65,65,65,65,6,6,38,38,38,38,101,101,101,34,34,6,6,6,6,6,6,6,30,26,38,38,38,34,34,38,38,38,34,26,34,34,26,38,38,38,34,26,101,34,38,38,34,26,26,101,101,101,101,26,34,34,101,101,101,101,34,34,38,38,6,6,6,6,65,65,65,65,38,38,38,
38,38,38,38,65,65,65,65,65,6,6,38,38,34,34,34,34,34,38,38,6,6,6,38,38,38,26,26,30,38,38,38,34,34,38,38,38,38,38,38,38,34,26,34,34,101,101,101,34,38,38,38,26,26,101,101,101,101,34,38,38,38,34,101,26,26,26,6,6,6,6,6,38,38,65,65,65,38,38,38,
38,38,38,38,38,38,65,65,65,6,6,38,38,38,34,34,38,38,38,38,6,6,6,38,38,38,26,30,38,38,38,38,34,34,34,38,38,38,38,38,38,34,101,101,101,26,26,30,34,38,38,38,42,30,30,30,101,34,34,38,38,38,38,34,34,26,26,6,6,6,6,38,38,38,65,65,65,38,38,38,
38,38,38,38,38,38,65,65,65,6,38,38,38,38,34,34,38,38,38,6,6,6,6,38,38,34,101,101,38,38,38,38,101,101,101,38,38,101,38,38,38,34,34,30,26,26,30,26,26,6,38,38,30,30,30,30,34,34,34,34,38,38,38,34,34,26,26,6,6,6,6,38,38,65,65,65,65,38,38,38,
38,38,38,38,38,38,65,65,65,6,38,38,38,34,34,30,38,38,38,38,38,38,6,38,38,34,26,101,26,38,38,38,101,101,101,101,101,101,38,38,38,34,34,34,34,30,6,6,6,6,6,38,38,34,34,38,38,38,34,101,34,34,34,34,6,6,6,6,6,38,38,38,38,65,65,65,65,38,38,38,
38,38,38,38,38,38,65,65,65,6,34,34,34,34,34,30,38,38,38,38,38,38,50,30,26,30,26,101,26,34,38,38,101,101,101,101,101,34,34,38,38,34,34,34,34,6,6,6,6,6,6,38,38,101,101,38,38,38,101,101,101,101,26,26,6,6,6,6,6,38,38,38,38,65,65,65,65,38,38,38,
38,38,38,65,65,65,65,65,65,6,34,34,34,34,34,26,26,30,30,34,34,34,30,26,30,30,30,101,101,34,34,34,34,101,101,101,101,34,34,50,34,34,26,26,6,6,6,6,6,6,38,38,34,101,101,38,38,38,30,30,101,26,26,26,6,6,6,6,6,38,38,38,38,38,38,65,65,38,38,38,
38,38,38,65,65,65,65,65,6,34,34,38,38,26,30,30,26,30,30,34,34,34,30,30,30,26,26,26,26,26,34,34,34,34,101,101,34,34,34,26,101,101,26,30,6,6,6,6,6,6,38,38,38,34,101,101,34,30,30,30,101,26,26,26,6,6,6,6,6,38,38,38,38,38,38,65,65,38,38,38,
38,38,38,65,65,65,65,65,6,34,34,38,38,34,26,30,26,38,38,34,34,34,38,38,38,30,30,26,26,26,34,34,34,34,38,38,34,34,34,34,34,101,30,26,6,6,6,6,6,6,38,38,38,34,34,101,101,30,30,30,26,26,26,26,26,6,6,6,6,38,38,38,6,6,6,65,65,38,38,38,
38,38,38,65,65,65,65,65,6,26,34,38,38,34,26,38,38,38,38,6,6,6,38,38,38,30,30,38,38,34,26,34,34,38,38,38,38,34,34,34,34,26,26,38,38,6,6,6,6,6,6,38,38,38,38,30,30,30,30,30,26,26,42,26,30,26,6,6,6,6,6,6,6,6,6,65,65,38,38,38,
38,38,38,65,65,65,65,65,6,26,26,26,26,26,26,38,38,38,38,6,6,6,6,6,6,6,6,38,38,38,30,26,26,38,38,38,38,34,34,34,26,26,34,38,38,38,38,6,6,6,6,38,38,38,38,38,38,30,30,30,26,26,26,26,30,26,6,6,6,6,6,6,6,6,65,65,38,38,38,38,
38,38,38,65,65,65,65,65,6,34,34,34,26,26,26,6,6,6,6,6,6,6,6,6,6,6,6,38,38,38,26,30,26,26,26,38,38,38,26,101,101,26,34,38,38,38,38,38,6,6,6,6,38,38,38,38,38,6,6,6,6,26,38,38,26,26,30,26,30,26,1,1,6,6,65,65,38,38,38,38,
38,38,38,38,65,65,65,6,6,34,38,38,34,34,26,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,30,34,34,34,26,38,38,38,101,101,38,38,34,34,34,38,38,38,6,6,6,6,6,6,6,6,6,6,6,6,6,26,38,38,38,26,26,26,38,38,38,1,6,6,65,65,38,38,38,38,
38,38,38,38,65,65,65,6,6,6,38,38,38,34,26,26,26,6,6,6,6,6,6,6,6,6,6,6,6,6,6,34,34,34,34,26,26,101,101,101,38,38,38,38,34,34,38,38,6,6,6,6,6,6,6,6,6,6,6,6,26,26,38,38,38,101,101,34,38,38,38,38,6,6,65,65,38,38,38,38,
38,38,38,38,65,65,65,6,6,6,6,38,38,34,26,26,34,38,38,38,6,6,6,6,6,6,6,6,6,6,6,6,6,34,34,26,26,101,101,26,26,38,38,38,38,34,38,38,6,6,6,6,6,6,6,6,6,6,6,6,26,26,38,38,34,101,26,34,38,38,38,38,6,6,65,65,38,38,38,38,
38,38,38,38,65,65,65,65,65,6,6,6,34,34,34,34,34,38,38,38,34,26,30,26,34,38,38,6,6,6,6,6,6,6,26,26,34,34,30,26,26,38,38,38,38,34,26,34,38,38,38,6,6,6,6,6,6,38,38,34,34,26,101,101,101,101,30,26,26,38,38,38,6,6,65,65,38,38,38,38,
38,38,65,65,65,65,65,65,65,6,6,6,6,1,34,34,34,38,38,34,34,26,26,34,38,38,38,6,6,6,6,6,6,6,26,26,38,38,38,38,30,26,26,26,26,101,101,34,38,38,38,34,38,38,6,6,6,38,38,38,38,38,34,101,101,101,26,30,26,38,38,6,6,6,65,65,38,38,38,38,
38,38,38,65,65,65,65,65,65,6,6,6,6,6,34,34,34,34,101,101,101,26,34,38,38,38,38,6,6,6,6,6,6,6,6,38,38,38,38,38,26,26,34,34,26,101,101,101,38,38,34,34,38,38,6,6,6,38,38,38,38,38,38,101,26,30,26,26,26,1,6,6,6,6,65,65,38,38,38,38,
38,38,38,38,65,65,65,65,65,6,6,6,6,6,6,6,26,26,26,26,101,26,34,38,38,38,38,6,6,6,6,6,6,6,6,38,38,38,38,34,34,34,38,38,38,30,26,101,101,101,34,38,38,38,6,6,6,38,38,38,38,38,38,30,34,38,38,38,26,1,6,6,38,38,65,65,65,38,38,38,
38,38,38,38,65,65,65,65,65,6,6,6,6,6,6,6,6,26,26,26,26,26,26,26,38,38,26,26,26,6,6,6,6,6,6,6,6,6,6,34,34,38,38,38,38,30,26,26,101,101,38,38,38,38,6,26,26,38,38,38,34,101,26,34,38,38,38,38,1,1,6,6,38,38,65,65,65,38,38,38,
38,38,38,38,65,65,65,65,65,1,6,6,6,6,6,6,6,6,26,34,34,26,42,101,101,26,26,26,34,34,26,30,26,6,6,6,6,6,6,6,1,38,38,38,34,26,30,30,30,30,38,38,38,6,6,26,26,34,38,38,26,101,26,34,38,38,6,6,6,6,6,6,38,38,65,65,38,38,38,38,
38,38,38,38,38,38,65,65,65,65,6,6,6,6,6,6,6,6,6,38,38,34,38,38,101,101,101,26,34,34,34,34,26,6,6,6,6,6,6,6,1,1,38,38,38,38,30,30,30,30,30,38,38,6,6,34,34,26,26,101,101,26,34,34,34,6,6,6,6,6,6,38,38,38,65,65,38,38,38,38,
38,38,38,38,38,38,65,65,65,65,6,6,6,6,6,6,6,6,6,38,38,34,38,38,101,101,101,38,38,38,38,34,26,30,6,6,6,6,6,6,6,6,6,6,38,38,30,30,30,30,30,38,38,6,6,34,34,34,34,101,101,34,38,38,6,6,6,6,6,6,6,38,38,38,65,65,38,38,38,38,
38,38,38,38,38,38,65,65,65,65,6,6,6,6,6,6,6,6,6,38,38,38,38,38,26,101,26,38,38,38,38,26,26,34,34,34,6,6,6,6,6,6,6,6,38,38,38,38,38,38,101,30,30,6,6,34,38,38,38,26,101,38,38,38,6,6,6,6,6,6,6,38,38,65,65,65,38,38,38,38,
38,38,38,38,38,38,65,65,65,65,65,6,6,6,6,6,6,6,6,38,38,38,38,34,26,101,26,50,38,38,26,26,30,34,34,34,26,30,30,26,6,6,6,6,6,6,38,38,38,38,101,30,30,6,6,6,38,38,38,34,34,38,38,38,6,6,6,6,6,6,38,38,38,65,65,65,38,38,38,38,
38,38,38,38,38,38,65,65,65,65,65,65,65,6,6,6,6,6,6,38,38,38,38,34,101,101,26,26,26,26,26,30,26,34,34,26,26,26,26,26,6,6,6,6,6,6,6,38,38,46,101,42,38,38,6,6,6,38,38,34,38,38,38,6,6,6,6,6,6,6,38,38,65,65,65,38,38,38,38,38,
38,38,38,38,38,38,65,65,65,65,65,65,65,6,6,6,6,6,6,38,38,38,38,101,101,34,34,26,26,26,30,26,26,26,26,30,26,34,42,26,34,34,6,6,6,6,6,6,30,30,101,38,38,38,6,6,6,6,26,26,38,38,38,6,6,6,6,6,6,6,38,38,65,65,65,38,38,38,38,38,
38,38,38,38,38,38,65,65,65,65,65,65,65,6,6,6,6,6,6,38,38,38,38,26,26,34,34,26,26,30,26,26,30,26,26,26,34,38,38,34,34,34,34,38,38,6,6,6,30,30,38,38,38,38,6,6,6,26,26,26,26,38,38,6,6,6,6,6,6,6,38,38,65,65,38,38,38,38,38,38,
38,38,38,38,38,38,38,65,65,65,65,65,65,65,65,65,6,6,6,6,6,38,38,26,30,34,34,30,26,26,26,38,38,38,34,34,34,38,38,34,34,34,34,38,38,6,6,6,30,30,38,38,38,6,6,6,38,38,26,34,34,26,6,6,6,6,6,6,6,6,65,65,65,65,38,38,38,38,38,38,
38,38,38,38,38,38,38,65,65,65,65,65,65,65,65,65,6,6,6,6,6,6,6,26,26,34,34,38,38,26,30,38,38,38,34,34,34,38,38,38,34,34,34,38,38,6,6,6,6,6,6,6,6,6,38,38,38,38,26,34,34,34,6,6,6,6,6,6,6,65,65,65,65,65,38,38,38,38,38,38,
38,38,38,38,38,38,38,38,38,65,65,65,65,65,65,65,6,6,6,6,6,6,6,26,30,26,30,38,38,38,34,34,38,38,34,26,26,38,38,38,38,38,26,26,26,6,6,6,6,6,6,6,6,26,38,38,38,26,26,34,34,34,6,6,6,6,6,6,65,65,65,65,65,38,38,38,38,38,38,38,
38,38,38,38,38,38,38,38,38,65,65,65,65,65,65,65,65,65,6,6,6,6,6,6,26,30,26,38,38,38,26,34,26,30,26,30,26,26,38,38,38,38,26,30,26,6,6,6,6,6,6,6,6,26,26,34,34,34,34,26,34,34,6,6,6,6,6,6,65,65,65,65,38,38,38,38,38,38,38,38,
38,38,38,38,38,38,38,38,38,38,38,65,65,65,65,65,65,65,6,6,6,6,6,6,26,26,26,26,30,26,26,26,26,26,26,26,30,30,34,30,34,34,30,38,38,6,6,6,6,6,38,38,38,30,26,34,34,34,34,26,6,6,6,6,6,6,6,65,65,65,65,38,38,38,38,38,38,38,38,38,
38,38,38,38,38,38,38,38,38,38,38,65,65,65,65,65,65,65,65,65,6,6,6,6,6,6,26,30,26,26,38,38,38,34,34,30,30,34,30,30,34,34,26,38,38,6,6,30,30,30,38,38,38,30,30,30,34,26,6,6,6,6,6,6,6,65,65,65,65,65,65,38,38,38,38,38,38,38,38,38,
38,38,38,38,38,38,38,38,38,38,38,65,65,65,65,65,65,65,65,65,6,6,6,6,6,6,6,30,26,30,38,38,38,34,34,34,30,30,30,30,34,34,26,34,34,6,6,30,30,30,38,38,30,30,26,30,26,6,6,6,6,6,6,6,65,65,65,65,65,65,38,38,38,38,38,38,38,38,38,38,
38,38,38,38,38,38,38,38,38,38,38,38,65,65,65,65,65,65,65,65,65,6,6,6,6,6,6,6,26,26,26,26,26,34,34,38,38,30,30,38,38,38,34,34,34,6,6,30,30,30,26,30,26,42,38,38,6,6,6,6,6,6,6,65,65,65,65,65,38,38,38,38,38,38,38,38,38,38,38,38,
38,38,38,38,38,38,38,38,38,38,38,38,38,65,65,65,65,65,65,65,65,65,6,6,6,6,6,6,26,26,26,26,26,26,34,38,38,38,34,38,38,38,34,34,34,6,6,38,38,42,30,30,38,38,38,38,6,6,6,6,6,6,65,65,65,65,65,38,38,38,38,38,38,38,38,38,38,38,38,38,
38,38,38,38,38,38,38,38,38,38,38,38,38,65,65,65,65,65,65,65,65,65,6,6,6,6,6,6,6,6,26,26,26,34,34,38,38,38,34,30,26,30,34,38,38,6,6,38,38,38,30,30,38,38,38,38,6,6,6,6,6,65,65,65,65,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,
38,38,38,38,38,38,38,38,38,38,38,38,38,38,65,65,65,65,65,65,65,65,6,6,6,6,6,6,6,6,6,26,34,34,34,34,26,26,30,26,26,26,38,38,38,6,6,38,38,38,30,30,6,6,6,6,6,6,6,65,65,65,65,65,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,
38,38,38,38,38,38,38,38,38,38,38,38,38,38,65,65,65,65,65,65,65,65,6,6,6,6,6,6,6,6,6,6,34,34,38,34,34,26,26,26,30,26,38,38,38,6,6,6,6,6,6,6,6,6,6,6,6,65,65,65,65,65,65,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,
38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,65,65,65,65,65,65,6,6,6,6,6,6,6,6,38,38,38,34,34,26,26,26,1,6,6,6,6,6,6,6,6,6,6,6,6,6,6,65,65,65,65,65,65,65,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,
38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,65,65,65,65,65,65,65,65,6,6,6,6,6,6,38,38,38,26,26,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,65,65,65,65,65,65,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,
38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,65,65,65,65,1,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,65,65,65,65,65,65,65,65,65,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,
38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,65,65,65,65,65,65,65,65,65,6,6,6,6,6,6,6,6,6,6,6,6,6,65,65,65,65,65,65,65,65,65,65,65,65,65,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,
38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,
38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,
38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,
38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,
38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,
38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,
38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,
38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,
38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,
